id,key,value,type
3833597221,description,Rua Padre Barbosa de Jesus oposto ao número 1345 / Esquina com a Avenida 13 de Maio,regular
3833597222,name,Campo do América,regular
3833597222,amenity,bicycle_rental,regular
3833597222,network,Bicicletar,regular
3833597222,capacity,12,regular
3833597222,operator,Prefeitura Municipal de Fortaleza,regular
3833597222,description,Rua José Vilar 540 / Esquina Rua Tenente Benévolo,regular
3833597223,amenity,bicycle_rental,regular
3833597223,capacity,14,regular
3833597223,description,Rua Acesso Público próximo à entrada da UFC / Esquina com a Avenida Humberto MonteUFC,regular
3833597223,name,Campus do Pici - UFC,regular
3833597223,network,Bicicletar,regular
3833597223,operator,Prefeitura Municipal de Fortaleza,regular
3833597224,name,Campus Porangabuçu - UFC,regular
3833597224,amenity,bicycle_rental,regular
3833597224,network,Bicicletar,regular
3833597224,capacity,14,regular
3833597224,operator,Prefeitura Municipal de Fortaleza,regular
3833597224,description,Rua Coronel Nunes de Melo 1315 (UFC) / Esquina Rua Professor Costa Mendes,regular
3833597225,amenity,bicycle_rental,regular
3833597225,capacity,12,regular
3833597225,description,Av. Antonio Sales em frente ao Carrefour / Esquina Avenida Barão de StudartCarrefour,regular
3833597225,name,Estação Carrefour,regular
3833597225,network,Bicicletar,regular
3833597225,operator,Prefeitura Municipal de Fortaleza,regular
3833597226,name,Casa Freitas Montese,regular
3833597226,amenity,bicycle_rental,regular
3833597226,network,Bicicletar,regular
3833597226,capacity,12,regular
3833597226,operator,Prefeitura Municipal de Fortaleza,regular
3833597226,description,Rua Afrodísio Gondim 622 (Sanduíches Bebelu) / Esquina Avenida Professor Gomes de Matos,regular
3833597227,name,Centro de Humanidades - UECE,regular
3833597227,amenity,bicycle_rental,regular
3833597227,network,Bicicletar,regular
3833597227,capacity,12,regular
3833597227,operator,Prefeitura Municipal de Fortaleza,regular
3833597227,description,Rua Ministro Joaquim Bastos em frente ao Centro de Humanidade / Esquina Rua Monsenhor Liberato,regular
3833597228,name,Costa Mendes,regular
3833597228,amenity,bicycle_rental,regular
3833597228,network,Bicicletar,regular
3833597228,capacity,12,regular
3833597228,operator,Prefeitura Municipal de Fortaleza,regular
3833597228,description,Rua Frei Orlando 684 / EsquinaRua Costa Mendes,regular
3833597229,name,Círculo Militar,regular
3833597229,amenity,bicycle_rental,regular
3833597229,network,Bicicletar,regular
3833597229,capacity,12,regular
3833597229,operator,Prefeitura Municipal de Fortaleza,regular
3833597229,description,Rua Canuto de Aguiar 712B / Esquina Rua Desembargador Moreira,regular
3833597230,name,Dragão do Mar,regular
3833597230,amenity,bicycle_rental,regular
3833597230,network,Bicicletar,regular
3833597230,capacity,12,regular
3833597230,operator,Prefeitura Municipal de Fortaleza,regular
3833597230,description,Rua Dragão do Mar em frente ao Centro Dragão do Mar / Esquina Rua Almirante JaceguaiDragão do Mar,regular
3833597231,name,Esplanada Montese,regular
3833597231,amenity,bicycle_rental,regular
3833597231,network,Bicicletar,regular
3833597231,capacity,12,regular
3833597231,operator,Prefeitura Municipal de Fortaleza,regular
3833597231,description,Avenida Professor Gomes de Matos 1157 / Esquina Rua Sátiro Dias,regular
3833597232,name,Extra Aguanambi,regular
3833597232,amenity,bicycle_rental,regular
3833597232,network,Bicicletar,regular
3833597232,capacity,12,regular
3833597232,operator,Prefeitura Municipal de Fortaleza,regular
3833597232,description,Rua Coronel Pergentino / Esquina Avenida Aguanambi,regular
3833597233,name,FIC Aldeota,regular
3833597233,amenity,bicycle_rental,regular
3833597233,network,Bicicletar,regular
3833597233,capacity,12,regular
3833597233,operator,Prefeitura Municipal de Fortaleza,regular
3833597233,description,Rua Visconde de Mauá em frente ao FIC Aldeota / Esquina Rua General Tertuliano PotiguaraFIC Aldeota,regular
3833597234,name,Frangolândia Sgt. Hermínio,regular
3833597234,amenity,bicycle_rental,regular
3833597234,network,Bicicletar,regular
3833597234,capacity,14,regular
3833597234,operator,Prefeitura Municipal de Fortaleza,regular
3833597234,description,Rua Padre Anchieta em frente ao Supermercado Frangolândia / Esquina Avenida Sargento Hermínio SampaioSupermercado Frangolândia,regular
3833597235,name,Frei Mansueto,regular
3833597235,amenity,bicycle_rental,regular
3833597235,network,Bicicletar,regular
3833597235,capacity,12,regular
3833597235,operator,Prefeitura Municipal de Fortaleza,regular
3833597235,description,Rua Dom Luís 1400B / Esquina Rua Frei Mansueto,regular
3833597236,name,Estação de Bicicletas HEMOCE,regular
3833597236,amenity,bicycle_rental,regular
3833597236,network,Bicicletar,regular
3833597236,capacity,12,regular
3833597236,operator,Prefeitura Municipal de Fortaleza,regular
3833597236,description,Rua Alexandre Baraúna 773 / Esquina Rua Capitão Francisco Pedro,regular
3833597237,name,Igreja Redonda,regular
3833597237,amenity,bicycle_rental,regular
3833597237,network,Bicicletar,regular
3833597237,capacity,12,regular
3833597237,operator,Prefeitura Municipal de Fortaleza,regular
3833597237,description,Rua Professor Lino Encarnação em frente à Paróquia de Santo Afonso – Igreja Redonda / Esquina Avenida Jovita FeitosaIgreja Redonda,regular
3833597238,name,Igreja de Fátima,regular
3833597238,amenity,bicycle_rental,regular
3833597238,network,Bicicletar,regular
3833597238,capacity,12,regular
3833597238,operator,Prefeitura Municipal de Fortaleza,regular
3833597238,description,Rua Dom Sebastião Leme em frente à Praça Nossa Senhora de Fátima / Esquina Avenida 13 de Maio,regular
3833597239,name,Igreja de Nazaré,regular
3833597239,amenity,bicycle_rental,regular
3833597239,network,Bicicletar,regular
3833597239,capacity,12,regular
3833597239,operator,Prefeitura Municipal de Fortaleza,regular
3833597239,description,Rua Padre José Piamarta 128 / Esquina Rua André Chaves,regular
3833597240,amenity,bicycle_rental,regular
3833597240,capacity,12,regular
3833597240,description,Canteiro Central da Avenida Bezerra de Menezes 801 / Esquina Rua Padre AnchietaInstituto dos Cegos,regular
3833597240,name,Instituto dos Cegos,regular
3833597240,network,Bicicletar,regular
3833597240,operator,Prefeitura Municipal de Fortaleza,regular
3833597241,name,Joaquim Nabuco,regular
3833597241,amenity,bicycle_rental,regular
3833597241,network,Bicicletar,regular
3833597241,capacity,12,regular
3833597241,operator,Prefeitura Municipal de Fortaleza,regular
3833597241,description,Rua Joaquim Nabuco 730 / Esquina Rua Dom Luís,regular
3833597242,amenity,bicycle_rental,regular
3833597242,capacity,12,regular
3833597242,description,Avenida Aguanambi 282 (Jornal O Povo) / Esquina Avenida Domingos Olímpio,regular
3833597242,name,Jornal O Povo,regular
3833597242,network,Bicicletar,regular
3833597242,operator,Prefeitura Municipal de Fortaleza,regular
3833597243,name,José Vilar,regular
3833597243,amenity,bicycle_rental,regular
3833597243,network,Bicicletar,regular
3833597243,capacity,12,regular
3833597243,operator,Prefeitura Municipal de Fortaleza,regular
3833597243,description,Rua José Vilar lateral do 2353 (Restaurante Zahlé) / Esquina Avenida Santos Dumont Restaurante Zahlé,regular
3833597244,name,João Cordeiro,regular
3833597244,amenity,bicycle_rental,regular
3833597244,network,Bicicletar,regular
3833597244,capacity,12,regular
3833597244,operator,Prefeitura Municipal de Fortaleza,regular
3833597244,description,Rua João Cordeiro oposto a EEFM Santa Luzia / Esquina Rua Tenente BenévoloEEFM Santa Luzia,regular
3833597245,name,Livraria Cultura,regular
3833597245,amenity,bicycle_rental,regular
3833597245,network,Bicicletar,regular
3833597245,capacity,12,regular
3833597245,operator,Prefeitura Municipal de Fortaleza,regular
3833597245,description,Rua Senador Virgílio Távora lateral do número 1010 (Shopping Varanda) / Esquina Rua Dom Luís/Livraria Cultura,regular
3833597246,name,Monsenhor Tabosa,regular
3833597246,amenity,bicycle_rental,regular
3833597246,network,Bicicletar,regular
3833597246,capacity,12,regular
3833597246,operator,Prefeitura Municipal de Fortaleza,regular
3833597246,description,Rua Monsenhor Tabosa 518 / Esquina Rua Nogueira AcioliMonsenhor Tabosa,regular
3833597247,name,Moreira da Rocha,regular
3833597247,amenity,bicycle_rental,regular
3833597247,network,Bicicletar,regular
3833597247,capacity,12,regular
3833597247,operator,Prefeitura Municipal de Fortaleza,regular
3833597247,description,Rua Deputado Moreira da Rocha lateral do número 475 / Esquina Rua Rui Barbosa,regular
3833597248,name,Naútico,regular
3833597248,amenity,bicycle_rental,regular
3833597248,network,Bicicletar,regular
3833597248,capacity,12,regular
3833597248,operator,Prefeitura Municipal de Fortaleza,regular
3833597248,description,Avenida Beira Mar 2982 / Próximo ao Náutico Clube 50 Sabores,regular
3833597249,name,North Shopping,regular
3833597249,amenity,bicycle_rental,regular
3833597249,network,Bicicletar,regular
3833597249,capacity,12,regular
3833597249,operator,Prefeitura Municipal de Fortaleza,regular
3833597249,description,Avenida Bezerra de Menezes 2450 (North Shopping)North Shopping,regular
3833597251,name,Passeio Público,regular
3833597251,amenity,bicycle_rental,regular
3833597251,network,Bicicletar,regular
3833597251,capacity,12,regular
3833597251,operator,Prefeitura Municipal de Fortaleza,regular
3833597251,description,Rua Floriano Peixoto 101 / Esquina Rua Doutor João MoreiraRua Floriano Peixoto,regular
3833597252,name,Praça Coração de Jesus,regular
3833597252,amenity,bicycle_rental,regular
3833597252,network,Bicicletar,regular
3833597252,capacity,12,regular
3833597252,operator,Prefeitura Municipal de Fortaleza,regular
3833597252,description,Rua Solon Pinheiro oposto ao Mercado Super Lagoa / Esquina Rua Dom Pedro IPraça Coração de Jesus,regular
3833597253,name,Praça Jardim América,regular
3833597253,amenity,bicycle_rental,regular
3833597253,network,Bicicletar,regular
3833597253,capacity,14,regular
3833597253,operator,Prefeitura Municipal de Fortaleza,regular
3833597253,description,Rua Carlos Câmara / Rua Delmiro Faria em frente à Praça Jardim América,regular
3833597254,name,Praça Luíza Távora,regular
3833597254,amenity,bicycle_rental,regular
3833597254,network,Bicicletar,regular
3833597254,capacity,12,regular
3833597254,operator,Prefeitura Municipal de Fortaleza,regular
3833597254,description,"Avenida Santos Dumont, 1546 - ao lado da Coord. do Gov. do Estado do Ceará / Esquina Carlos Vasconcelos",regular
3833597255,name,Praça Monte Castelo,regular
3833597255,amenity,bicycle_rental,regular
3833597255,network,Bicicletar,regular
3833597255,capacity,12,regular
3833597255,operator,Prefeitura Municipal de Fortaleza,regular
3833597255,description,Praça João Pontes 643 / Esquina Rua Antônio DrumondPraça Monte Castelo,regular
3833597256,amenity,bicycle_rental,regular
3833597256,capacity,12,regular
3833597256,description,Praça Otávio Bonfim / Esquina Rua Justiniano de SerpaPraça Otávio Bonfim,regular
3833597256,name,Praça Otávio Bonfim,regular
3833597256,network,Bicicletar,regular
3833597256,operator,Prefeitura Municipal de Fortaleza,regular
3833597257,name,Praça da Bandeira,regular
3833597257,amenity,bicycle_rental,regular
3833597257,network,Bicicletar,regular
3833597257,capacity,12,regular
3833597257,operator,Prefeitura Municipal de Fortaleza,regular
3833597257,description,Praça da Bandeira na Meton de Alencar oposto a Faculdade de Direito / Esquina Rua General Sampaio,regular
3833597258,name,Praça da Gentilândia,regular
3833597258,amenity,bicycle_rental,regular
3833597258,network,Bicicletar,regular
3833597258,capacity,12,regular
3833597258,operator,Prefeitura Municipal de Fortaleza,regular
3833597258,description,Rua Waldery Uchoa 2861 / Esquina Avenida 13 de MaioPraça da Gentilândia,regular
3833597259,name,Praça da Imprensa,regular
3833597259,amenity,bicycle_rental,regular
3833597259,network,Bicicletar,regular
3833597259,capacity,12,regular
3833597259,operator,Prefeitura Municipal de Fortaleza,regular
3833597259,description,Avenida Antônio Sales na Praça da Imprensa / Esquina Avenida Desembargador MoreiraPraça da Imprensa,regular
3833597260,amenity,bicycle_rental,regular
3833597260,capacity,12,regular
3833597260,description,Praça General Eldoro Correia na Rua Barbosa de Freitas 500 / Esquina Av. Padre Antônio Tomás,regular
3833597260,name,Praça das Flores,regular
3833597260,network,Bicicletar,regular
3833597260,operator,Prefeitura Municipal de Fortaleza,regular
3833597261,amenity,bicycle_rental,regular
3833597261,capacity,12,regular
3833597261,description,Praça do Ferreira na Rua Floriano Peixoto 625 / Esquina Rua Pedro Borges,regular
3833597261,name,Praça do Ferreira,regular
3833597261,network,Bicicletar,regular
3833597261,operator,Prefeitura Municipal de Fortaleza,regular
3833597262,name,Regional 3,regular
3833597262,amenity,bicycle_rental,regular
3833597262,network,Bicicletar,regular
3833597262,capacity,12,regular
3833597262,operator,Prefeitura Municipal de Fortaleza,regular
3833597262,description,Rua Dom Lino 590 / Esquina Avenida Jovita Feitosa lateral da Secretaria Regional 3,regular
3833597263,name,Reitoria UFC,regular
3833597263,amenity,bicycle_rental,regular
3833597263,network,Bicicletar,regular
3833597263,capacity,12,regular
3833597263,operator,Prefeitura Municipal de Fortaleza,regular
3833597263,description,Avenida da Universidade 2854 / Esquina Av. 13 de MaioUFC,regular
3833597264,name,Estação de Bicicletas da Rodoviária de Fortaleza,regular
3833597264,amenity,bicycle_rental,regular
3833597264,network,Bicicletar,regular
3833597264,capacity,14,regular
3833597264,operator,Prefeitura Municipal de Fortaleza,regular
3833597264,city,Fortaleza,addr
3833597264,street,Rua Deputado Oswaldo Studart,addr
3833597264,suburb,Fátima,addr
3833597264,description,Avenida Deputado Oswaldo Studart 1630 (Terminal Rodoviário Engenheiro José Thomé) / Esquina Avenida Borges de Melo,regular
3833597264,housenumber,s/n,addr
3833597265,name,Rui Barbosa,regular
3833597265,amenity,bicycle_rental,regular
3833597265,network,Bicicletar,regular
3833597265,capacity,12,regular
3833597265,operator,Prefeitura Municipal de Fortaleza,regular
3833597265,description,Rua Rui Barbosa em frente ao SENAC / Esquina Rua João CarvalhoSENAC,regular
3833597266,name,Shopping Aldeota,regular
3833597266,amenity,bicycle_rental,regular
3833597266,network,Bicicletar,regular
3833597266,capacity,12,regular
3833597266,operator,Prefeitura Municipal de Fortaleza,regular
3833597266,description,"Praça Portugal, na calçada em frente a canteiro do Shopping Aldeota / Esquina Avenida Dom Luís",regular
3833597267,name,Shopping Benfica,regular
3833597267,amenity,bicycle_rental,regular
3833597267,network,Bicicletar,regular
3833597267,capacity,12,regular
3833597267,operator,Prefeitura Municipal de Fortaleza,regular
3833597267,description,Rua Juvenal Galeno lateral do Shopping Benfica / Esquina Avenida CarapinimaShopping Benfica,regular
3833597268,amenity,bicycle_rental,regular
3833597268,capacity,12,regular
3833597268,description,Avenida Santos Dumont 3131 (Shopping del Paseo) / Esquina Rua Leonardo MotaShopping Del Paseo,regular
3833597268,name,Shopping Del Paseo,regular
3833597268,network,Bicicletar,regular
3833597268,operator,Prefeitura Municipal de Fortaleza,regular
3833597269,name,Terminal do Papicu,regular
3833597269,amenity,bicycle_rental,regular
3833597269,network,Bicicletar,regular
3833597269,capacity,12,regular
3833597269,operator,Prefeitura Municipal de Fortaleza,regular
3833597269,description,Rua Pereira de Miranda em frente ao Terminal do Papicu / Próximo à Avenida Almirante Henrique SabóiaTerminal de Papicu,regular
3833597270,amenity,bicycle_rental,regular
3833597270,capacity,12,regular
3833597270,description,Rua Joaquim Nabuco em frente ao Edifício Embratel / Esquina Rua Torres CâmaraEdifício Embratel,regular
3833597270,name,Torres Câmara,regular
3833597270,network,Bicicletar,regular
3833597270,operator,Prefeitura Municipal de Fortaleza,regular
3833597271,name,UNIMED,regular
3833597271,amenity,bicycle_rental,regular
3833597271,network,Bicicletar,regular
3833597271,capacity,12,regular
3833597271,operator,Prefeitura Municipal de Fortaleza,regular
3833597271,description,Avenida Santos Dumont / Esquina Rua João CordeiroUNIMED,regular
3833597272,name,Érico Mota,regular
3833597272,amenity,bicycle_rental,regular
3833597272,network,Bicicletar,regular
3833597272,capacity,12,regular
3833597272,operator,Prefeitura Municipal de Fortaleza,regular
3833597272,description,Avenida Bezerra de Menezes 2080 / Esquina Rua Eduardo Barros LealEsquina com a Rua Eduardo Barros Leal,regular
3833665840,natural,tree,regular
3833665841,natural,tree,regular
3833665842,natural,tree,regular
3833665843,natural,tree,regular
3833669522,natural,tree,regular
3833669523,natural,tree,regular
3833669524,natural,tree,regular
3833669525,natural,tree,regular
3835093096,bus,yes,regular
3835093096,bench,yes,regular
3835093096,covered,yes,regular
3835093096,highway,bus_stop,regular
3835093096,wheelchair,limited,regular
3835093100,entrance,yes,regular
3835093101,foot,no,regular
3835093101,access,private,regular
3835093101,barrier,gate,regular
3835093101,bicycle,yes,regular
3835093101,motorcar,yes,regular
3835093101,motorcycle,yes,regular
3835094864,highway,crossing,regular
3835094864,crossing,zebra,regular
3835132747,name,Faculdade Grande Fortaleza,regular
3835132747,amenity,university,regular
3835132747,short_name,FGV,regular
3838358653,name,Estátua de Manuel Dias Branco,regular
3838358653,historic,monument,regular
3839449961,railway,buffer_stop,regular
3839449962,railway,buffer_stop,regular
3839449964,railway,buffer_stop,regular
3839449967,railway,buffer_stop,regular
3839449968,railway,buffer_stop,regular
3839449970,railway,buffer_stop,regular
3839449976,railway,buffer_stop,regular
3839449984,railway,buffer_stop,regular
3839450263,railway,buffer_stop,regular
3839450271,railway,buffer_stop,regular
3839450279,railway,buffer_stop,regular
3839450290,barrier,gate,regular
3839450297,railway,buffer_stop,regular
3839450305,railway,level_crossing,regular
3839450320,railway,buffer_stop,regular
3839450328,railway,buffer_stop,regular
3839450332,railway,buffer_stop,regular
3839450334,railway,buffer_stop,regular
3839450336,railway,level_crossing,regular
3839450338,railway,buffer_stop,regular
3839450344,railway,level_crossing,regular
3839450346,railway,level_crossing,regular
3839450558,railway,level_crossing,regular
3839450560,railway,level_crossing,regular
3839450579,railway,level_crossing,regular
3839450655,railway,buffer_stop,regular
3839450656,railway,level_crossing,regular
3839450880,railway,buffer_stop,regular
3843016548,name,Úrbici Café,regular
3843016548,amenity,cafe,regular
3843016548,cuisine,sandwich;cake;coffee_shop,regular
3843016548,street,Avenida Antônio Sales,addr
3843016548,suburb,Joaquim Távora,addr
3843016548,opening_hours,Mo-Fr 12:00-20:00,regular
3843016548,internet_access,wlan,regular
3843016548,housenumber,1357,addr
3846087357,railway,level_crossing,regular
3846087358,railway,level_crossing,regular
3849510602,suburb,Parangaba,addr
3849510602,postcode,60740130,addr
3849510602,housenumber,21,addr
3850224364,access,private,regular
3850224364,barrier,gate,regular
3851857078,highway,crossing,regular
3855618871,name,Biblioteca do ICA,regular
3855618871,shop,yes,regular
3856298174,highway,traffic_signals,regular
3856298174,traffic_signals,signal,regular
3856298175,highway,traffic_signals,regular
3856298175,traffic_signals,signal,regular
3856298177,highway,traffic_signals,regular
3856298177,traffic_signals,signal,regular
3856309158,highway,traffic_signals,regular
3856309158,traffic_signals,signal,regular
3859687796,fee,no,regular
3859687796,name,Estação Úrbici,regular
3859687796,amenity,bicycle_repair_station,regular
3859687796,opening_hours,24/7,regular
3859687796,bicycle:pump,yes,service
3859687796,bicycle:chain_tool,no,service
3861133292,name,Café Avião,regular
3861133292,amenity,pub,regular
3865992376,highway,mini_roundabout,regular
3865992376,direction,anticlockwise,regular
3866054004,shop,bakery,regular
3866383992,natural,tree,regular
3866383993,natural,tree,regular
3866383994,natural,tree,regular
3866383995,natural,tree,regular
3866383996,natural,tree,regular
3866383997,natural,tree,regular
3866383998,natural,tree,regular
3866383999,natural,tree,regular
3866384000,natural,tree,regular
3866384001,natural,tree,regular
3866384002,natural,tree,regular
3866384003,natural,tree,regular
3866384004,natural,tree,regular
3866384005,natural,tree,regular
3866384006,natural,tree,regular
3866384007,natural,tree,regular
3866384008,natural,tree,regular
3866384009,natural,tree,regular
3866384010,natural,tree,regular
3866384011,natural,tree,regular
3866384012,natural,tree,regular
3866384013,natural,tree,regular
3866384014,natural,tree,regular
3866384015,natural,tree,regular
3866384016,natural,tree,regular
3866384017,natural,tree,regular
3866384018,natural,tree,regular
3866384019,natural,tree,regular
3866384048,natural,tree,regular
3866384049,natural,tree,regular
3866384050,natural,tree,regular
3866384051,natural,tree,regular
3866384052,natural,tree,regular
3866384053,natural,tree,regular
3866384054,natural,tree,regular
3866384055,natural,tree,regular
3866384056,natural,tree,regular
3866385157,natural,tree,regular
3866385158,natural,tree,regular
3866385159,natural,tree,regular
3866385160,natural,tree,regular
3866385161,natural,tree,regular
3866385162,natural,tree,regular
3866385163,natural,tree,regular
3866385164,natural,tree,regular
3866385165,natural,tree,regular
3866385166,natural,tree,regular
3866385167,natural,tree,regular
3866385168,natural,tree,regular
3866385169,natural,tree,regular
3866385170,natural,tree,regular
3866385171,natural,tree,regular
3866385172,natural,tree,regular
3866385173,natural,tree,regular
3866385174,natural,tree,regular
3866385210,natural,tree,regular
3866385211,natural,tree,regular
3866385212,natural,tree,regular
3866385213,natural,tree,regular
3866385214,natural,tree,regular
3866385215,natural,tree,regular
3866385216,natural,tree,regular
3866385217,natural,tree,regular
3866385218,natural,tree,regular
3866385219,natural,tree,regular
3866385220,natural,tree,regular
3866385221,natural,tree,regular
3866385222,natural,tree,regular
3866385223,natural,tree,regular
3866385224,natural,tree,regular
3866385225,natural,tree,regular
3866385226,natural,tree,regular
3866385227,natural,tree,regular
3866385228,natural,tree,regular
3866385229,natural,tree,regular
3866385230,natural,tree,regular
3866385231,natural,tree,regular
3866385232,natural,tree,regular
3866385233,natural,tree,regular
3866385234,natural,tree,regular
3866385235,natural,tree,regular
3867191293,natural,tree,regular
3867274801,natural,tree,regular
3867274802,natural,tree,regular
3867274803,natural,tree,regular
3867274804,natural,tree,regular
3867274805,natural,tree,regular
3867274806,natural,tree,regular
3867274807,natural,tree,regular
3867274808,natural,tree,regular
3867274809,natural,tree,regular
3867274811,natural,tree,regular
3867274812,foot,yes,regular
3867274812,barrier,gate,regular
3867274812,bicycle,yes,regular
3867274812,motorcar,yes,regular
3867274812,motorcycle,yes,regular
3867274831,foot,yes,regular
3867274831,barrier,gate,regular
3867274831,bicycle,yes,regular
3867274831,motorcar,yes,regular
3867274831,motorcycle,yes,regular
3867274833,natural,tree,regular
3867274836,natural,tree,regular
3867274841,natural,tree,regular
3867274842,natural,tree,regular
3867274843,natural,tree,regular
3867274846,natural,tree,regular
3867678565,natural,tree,regular
3867678566,natural,tree,regular
3867678567,natural,tree,regular
3867678568,natural,tree,regular
3867678569,natural,tree,regular
3867678570,natural,tree,regular
3867678571,natural,tree,regular
3867678572,natural,tree,regular
3867678573,natural,tree,regular
3867678574,natural,tree,regular
3867678575,natural,tree,regular
3867678576,natural,tree,regular
3867678577,natural,tree,regular
3867678578,natural,tree,regular
3867678579,natural,tree,regular
3867678580,natural,tree,regular
3867678581,natural,tree,regular
3867678582,natural,tree,regular
3867678583,natural,tree,regular
3867678584,natural,tree,regular
3867678585,natural,tree,regular
3867678586,natural,tree,regular
3867678587,natural,tree,regular
3867678588,natural,tree,regular
3867678589,natural,tree,regular
3867678590,natural,tree,regular
3867678591,natural,tree,regular
3867678592,natural,tree,regular
3867678593,natural,tree,regular
3867678594,natural,tree,regular
3867678595,natural,tree,regular
3867678596,natural,tree,regular
3867678597,natural,tree,regular
3867678598,natural,tree,regular
3867678599,natural,tree,regular
3867678600,natural,tree,regular
3867678601,natural,tree,regular
3867678602,natural,tree,regular
3867678603,natural,tree,regular
3867678604,natural,tree,regular
3867678605,natural,tree,regular
3867678606,natural,tree,regular
3867678607,natural,tree,regular
3867678608,natural,tree,regular
3867678609,natural,tree,regular
3867678611,natural,tree,regular
3867678612,natural,tree,regular
3867678613,natural,tree,regular
3867678614,natural,tree,regular
3867678615,natural,tree,regular
3867678616,natural,tree,regular
3867678617,natural,tree,regular
3867678618,natural,tree,regular
3867678619,natural,tree,regular
3867678620,natural,tree,regular
3867678621,natural,tree,regular
3867678622,natural,tree,regular
3867678623,natural,tree,regular
3867678624,natural,tree,regular
3867678625,natural,tree,regular
3867678626,natural,tree,regular
3867678627,natural,tree,regular
3867678628,natural,tree,regular
3867678629,natural,tree,regular
3867678630,natural,tree,regular
3867678631,natural,tree,regular
3867678632,natural,tree,regular
3867678633,natural,tree,regular
3867678634,natural,tree,regular
3867678635,natural,tree,regular
3869296805,natural,tree,regular
3869296806,natural,tree,regular
3869296807,natural,tree,regular
3869296808,natural,tree,regular
3869296809,natural,tree,regular
3869296810,natural,tree,regular
3869296811,natural,tree,regular
3869426350,man_made,tower,regular
3869436880,name,Caixa D'Água (Montese),regular
3869436880,man_made,water_tower,regular
3869436880,city,Fortaleza,addr
3869436880,street,Avenida Borges de Melo,addr
3869436880,suburb,Montese,addr
3869436880,housenumber,s/n,addr
3870184026,entrance,yes,regular
3870184027,entrance,yes,regular
3874529581,name,Forte Schoonenborch,regular
3874529581,tourism,attraction,regular
3876274208,natural,tree,regular
3876274209,natural,tree,regular
3876274210,natural,tree,regular
3880130452,crossing,traffic_signals,regular
3880130452,highway,crossing,regular
3880142457,natural,tree,regular
3880142458,natural,tree,regular
3880142459,natural,tree,regular
3880547076,foot,yes,regular
3880547076,barrier,entrance,regular
3880547076,bicycle,no,regular
3880547095,natural,tree,regular
3880547096,foot,yes,regular
3880547096,barrier,gate,regular
3880547096,bicycle,yes,regular
3880547096,motorcar,yes,regular
3880547096,motorcycle,yes,regular
3880547097,natural,tree,regular
3880547103,natural,tree,regular
3880547106,natural,tree,regular
3880547107,natural,tree,regular
3880547108,natural,tree,regular
3880547112,natural,tree,regular
3880547114,natural,tree,regular
3880547120,natural,tree,regular
3880547121,foot,yes,regular
3880547121,barrier,entrance,regular
3880547133,emergency,fire_hydrant,regular
3880547135,natural,tree,regular
3880547139,natural,tree,regular
3880547143,natural,tree,regular
3880547149,natural,tree,regular
3880547163,natural,tree,regular
3880547165,natural,tree,regular
3880547166,natural,tree,regular
3880547169,natural,tree,regular
3880547172,natural,tree,regular
3880547174,natural,tree,regular
3880547177,natural,tree,regular
3880547183,natural,tree,regular
3880547188,natural,tree,regular
3880547189,natural,tree,regular
3880547190,natural,tree,regular
3880547355,natural,tree,regular
3880547783,natural,tree,regular
3880547784,natural,tree,regular
3880547785,natural,tree,regular
3880547790,foot,yes,regular
3880547790,barrier,gate,regular
3880547790,bicycle,yes,regular
3880547864,natural,tree,regular
3880547867,natural,tree,regular
3880547868,natural,tree,regular
3880547871,natural,tree,regular
3880554895,foot,yes,regular
3880554895,barrier,entrance,regular
3880554895,bicycle,yes,regular
3880554896,foot,yes,regular
3880554896,bicycle,no,regular
3880554896,entrance,yes,regular
3880584188,natural,tree,regular
3880584195,natural,tree,regular
3880584198,natural,tree,regular
3880584199,natural,tree,regular
3880584200,natural,tree,regular
3880584201,natural,tree,regular
3880584204,natural,tree,regular
3880584205,natural,tree,regular
3880584206,natural,tree,regular
3880584208,natural,tree,regular
3880584209,natural,tree,regular
3880584211,natural,tree,regular
3880584212,natural,tree,regular
3880584213,natural,tree,regular
3880584217,natural,tree,regular
3880584219,natural,tree,regular
3880584223,natural,tree,regular
3880584228,natural,tree,regular
3880584238,natural,tree,regular
3880584246,natural,tree,regular
3880584252,natural,tree,regular
3880584256,natural,tree,regular
3880584558,natural,tree,regular
3880702753,natural,tree,regular
3880702754,natural,tree,regular
3880702755,natural,tree,regular
3880702756,natural,tree,regular
3880703057,natural,tree,regular
3880703058,natural,tree,regular
3880703059,natural,tree,regular
3880703060,natural,tree,regular
3880703061,natural,tree,regular
3880703062,natural,tree,regular
3880703063,natural,tree,regular
3880703064,natural,tree,regular
3880703065,natural,tree,regular
3880703066,natural,tree,regular
3880703067,natural,tree,regular
3880703068,natural,tree,regular
3880703069,natural,tree,regular
3880703070,natural,tree,regular
3880703071,natural,tree,regular
3880703072,natural,tree,regular
3880703073,natural,tree,regular
3880703074,natural,tree,regular
3880703075,natural,tree,regular
3880703076,natural,tree,regular
3880703077,natural,tree,regular
3880703078,natural,tree,regular
3880703079,natural,tree,regular
3880703080,natural,tree,regular
3880703081,natural,tree,regular
3880703082,natural,tree,regular
3880703083,natural,tree,regular
3880703084,natural,tree,regular
3880703085,natural,tree,regular
3880703086,natural,tree,regular
3880703087,natural,tree,regular
3880703088,natural,tree,regular
3880703089,natural,tree,regular
3880703090,natural,tree,regular
3880703091,natural,tree,regular
