id,key,value,type
255870867,name,BR Caminhões,regular
255870867,landuse,commercial,regular
255870868,name,Ponto do Pastel,regular
255870868,amenity,fast_food,regular
255870868,building,yes,regular
255870869,landuse,commercial,regular
255870869,name,Mercadinho Estrela,regular
255870870,name,Fort Motos,regular
255870870,shop,motorcycle,regular
255870870,building,yes,regular
255870871,name,Casa do Remédio,regular
255870871,amenity,pharmacy,regular
255870871,building,yes,regular
255870872,atm,yes,regular
255870872,name,Banco Itaú,regular
255870872,amenity,bank,regular
255870872,en,Itaú Bank,name
255870872,website,http://www.itau.com.br/,regular
255870872,building,commercial,regular
255870872,wheelchair,yes,regular
255870873,fee,no,regular
255870873,name,Estacionamento Itaú,regular
255870873,access,customers,regular
255870873,amenity,parking,regular
255870873,parking,surface,regular
255870873,capacity,15,regular
255870873,supervised,no,regular
255870874,name,Zumzum Society,regular
255870874,sport,soccer,regular
255870874,leisure,pitch,regular
255870874,surface,grass,regular
256668617,name,Centro Administrativo do Cambeba,regular
256668617,amenity,public_building,regular
256668617,en,Cambeba's Administrative Center,name
256668618,name,Rua Augusto Calheiro,regular
256668618,highway,residential,regular
256668619,name,Rua Francisco Nepomuceno,regular
256668619,highway,residential,regular
256668620,name,Rua Idalina Murinelly,regular
256668620,highway,residential,regular
256668621,name,Rua Portugal,regular
256668621,highway,residential,regular
256668623,name,Rua Rita Arruda,regular
256668623,highway,residential,regular
256668624,name,Rua Paulina de Arruda,regular
256668624,highway,residential,regular
256668625,leisure,park,regular
257647523,name,Canal João Lopes,regular
257647523,water,pond,regular
257647523,natural,water,regular
257796979,name,Rua Paracuru,regular
257796979,oneway,no,regular
257796979,highway,residential,regular
257796979,surface,asphalt,regular
257796979,maxspeed,40,regular
257796980,name,Rua Granja,regular
257796980,oneway,no,regular
257796980,highway,residential,regular
257796980,surface,asphalt,regular
257796980,maxspeed,40,regular
258125573,name,Rodovia BR-020,regular
258125573,oneway,yes,regular
258125573,highway,trunk,regular
258125573,maxspeed,100,regular
258128337,highway,residential,regular
258128337,name,Rua 309,regular
258128337,source,Bing,regular
258128338,name,Rua C,regular
258128338,source,Bing,regular
258128338,highway,residential,regular
258128339,name,Rua M,regular
258128339,source,Bing,regular
258128339,highway,residential,regular
258128340,name,Rua 315,regular
258128340,source,Bing,regular
258128340,highway,residential,regular
258128341,highway,secondary,regular
258128342,name,Rua 315,regular
258128342,source,Bing,regular
258128342,highway,residential,regular
258128343,name,Rua L,regular
258128343,source,Bing,regular
258128343,highway,residential,regular
258128344,source,Bing,regular
258128344,highway,residential,regular
258128345,highway,residential,regular
258128345,name,Rua 306,regular
258128345,source,Bing,regular
258128346,name,Rua J,regular
258128346,source,Bing,regular
258128346,highway,residential,regular
258128347,name,Rua H,regular
258128347,source,Bing,regular
258128347,highway,residential,regular
258128348,source,Bing,regular
258128348,highway,residential,regular
258128349,name,Rua C,regular
258128349,source,Bing,regular
258128349,highway,residential,regular
258128350,source,Bing,regular
258128350,highway,residential,regular
258128351,highway,residential,regular
258128351,name,Rua 307,regular
258128351,source,Bing,regular
258128352,name,Rua 311,regular
258128352,source,Bing,regular
258128352,highway,residential,regular
258128353,name,Rua K,regular
258128353,source,Bing,regular
258128353,highway,residential,regular
258128354,name,Rua D,regular
258128354,source,Bing,regular
258128354,highway,residential,regular
258128355,name,Rua Francisco José Moura,regular
258128355,highway,secondary,regular
258128356,name,Rua 1,regular
258128356,source,Bing,regular
258128356,highway,residential,regular
258128357,source,Bing,regular
258128357,highway,residential,regular
258128358,source,Bing,regular
258128358,highway,residential,regular
258128359,name,Rua E,regular
258128359,source,Bing,regular
258128359,highway,residential,regular
258375106,name,Super Lagoa Barra do Ceará,regular
258375106,shop,supermarket,regular
258375106,website,http://www.superlagoa.com.br/loja/loja-barra-do-ceara/,regular
258375106,building,yes,regular
258375106,city,Fortaleza,addr
258375106,street,Avenida Mozart Lucena,addr
258375106,postcode,60347-440,addr
258375106,housenumber,1711,addr
258375894,name,Escola de Ensino Médio Liceu Vila Velha,regular
258375894,amenity,school,regular
258375894,operator,Governo do Estado do Ceará,regular
258375894,city,Fortaleza,addr
258375894,wheelchair,limited,regular
258375894,street,Avenida L,addr
258381191,name,Centro Educacional de Referência Professora Maria José Santos Ferreira Gomes,regular
258381191,amenity,school,regular
258381191,alt_name,CERE Professora Maria José Santos Ferreira Gomes,regular
258381191,operator,Governo do Estado do Ceará,regular
258381191,city,Fortaleza,addr
258381193,name,Igreja de Jesus Cristo dos Santos dos Últimos Dias,regular
258381193,amenity,place_of_worship,regular
258381193,building,church,regular
258381193,religion,christian,regular
258381193,city,Fortaleza,addr
258381193,denomination,mormon,regular
258381202,name,Escola de Ensino Fundamental e Médio Profa. Balbina Jucá de Albuquerque,regular
258381202,amenity,school,regular
258381202,building,school,regular
258381202,operator,Governo do Estado do Ceará,regular
258381202,city,Fortaleza,addr
258381204,name,Fundação Cearense de Meteorologia e Recursos Hídricos,regular
258381204,office,government,regular
258381204,city,Fortaleza,addr
258381204,short_name,FUNCEME,regular
258381204,street,Avenida Rui Barbosa,addr
258381207,name,McDonalds,regular
258381207,amenity,restaurant,regular
258381207,building,yes,regular
258381209,name,Ferro Velho São Sebastião,regular
258381209,landuse,retail,regular
258381216,name,Rua Raquel Holanda,regular
258381216,lanes,2,regular
258381216,oneway,no,regular
258381216,highway,tertiary,regular
258381216,surface,asphalt,regular
258381219,name,Praça Valdir Campos de Vasconcelos (Polar),regular
258381219,leisure,park,regular
258381220,name,Colégio Salomé Bastos,regular
258381220,amenity,school,regular
258381220,city,Fortaleza,addr
258383189,highway,residential,regular
258383189,name,Rua São Tiago,regular
258383189,oneway,no,regular
258383189,surface,asphalt,regular
258491132,name,Hospital Geral César Cals,regular
258491132,amenity,hospital,regular
258491132,building,hospital,regular
258491132,city,Fortaleza,addr
258491132,emergency,yes,regular
258491132,street,Avenida Imperador,addr
258491132,suburb,Centro,addr
258491132,housenumber,545,addr
258491133,name,Beco da Poeira,regular
258491133,landuse,commercial,regular
258491134,foot,designated,regular
258491134,name,Rua Liberato Barroso,regular
258491134,oneway,yes,regular
258491134,highway,residential,regular
258491134,motor_vehicle,no,regular
258491135,name,Rua 24 de Maio,regular
258491135,oneway,yes,regular
258491135,highway,residential,regular
258491137,name,Rua Guilherme Rocha,regular
258491137,oneway,yes,regular
258491137,highway,residential,regular
258491138,name,Rua Major Facundo,regular
258491138,oneway,yes,regular
258491138,highway,residential,regular
258491139,foot,designated,regular
258491139,name,Rua Liberato Barroso,regular
258491139,highway,pedestrian,regular
258491139,motor_vehicle,no,regular
258730530,oneway,yes,regular
258730530,highway,service,regular
258730531,highway,service,regular
258730532,oneway,yes,regular
258730532,highway,service,regular
258730533,highway,service,regular
258730534,highway,service,regular
258730535,highway,service,regular
258730536,highway,service,regular
258730537,highway,service,regular
258730538,highway,service,regular
258730539,highway,service,regular
258730540,highway,service,regular
258730541,highway,service,regular
258730542,highway,service,regular
258730543,highway,service,regular
258730544,highway,service,regular
258730545,name,Rua Otacílio Amaral,regular
258730545,highway,residential,regular
258730546,oneway,yes,regular
258730546,highway,service,regular
258730547,oneway,yes,regular
258730547,highway,service,regular
258730548,oneway,yes,regular
258730548,highway,service,regular
258730549,oneway,yes,regular
258730549,highway,service,regular
258730550,name,Rua Calçadão e 20,regular
258730550,highway,residential,regular
258730551,name,Rua Calçadão e 19,regular
258730551,highway,residential,regular
258730552,name,Rua Calçadão e 18,regular
258730552,highway,residential,regular
258730553,name,Rua Calçadão e 17,regular
258730553,highway,residential,regular
258730554,name,Rua Calçadão e 16,regular
258730554,highway,residential,regular
258730555,name,Rua Calçadão e 15,regular
258730555,highway,residential,regular
258730556,name,Rua Calçadão e 14,regular
258730556,highway,residential,regular
258730557,name,Rua Calçadão e 13,regular
258730557,highway,residential,regular
258730558,name,Rua Calçadão e 12,regular
258730558,highway,residential,regular
258730559,name,Rua Calçadão e 11,regular
258730559,highway,residential,regular
258730560,name,Avenida Central Leste,regular
258730560,highway,residential,regular
258730561,name,Rua Ne-1,regular
258730561,highway,residential,regular
258730562,name,Rua Ne-2,regular
258730562,source,Bing,regular
258730562,highway,residential,regular
258730563,name,Avenida do Contorno Leste-Norte,regular
258730563,source,Bing,regular
258730563,highway,residential,regular
258730564,name,Rua Ne-3,regular
258730564,source,Bing,regular
258730564,highway,residential,regular
258730565,name,Rua Ne-4,regular
258730565,source,Bing,regular
258730565,highway,residential,regular
258730566,source,Bing,regular
258730566,highway,residential,regular
258730567,source,Bing,regular
258730567,highway,residential,regular
258730568,source,Bing,regular
258730568,highway,residential,regular
258730569,name,Rua Ne-5,regular
258730569,source,Bing,regular
258730569,highway,residential,regular
258730570,name,Rua 5,regular
258730570,source,Bing,regular
258730570,highway,residential,regular
258730571,name,Rua 20,regular
258730571,source,Bing,regular
258730571,highway,residential,regular
258730572,source,Bing,regular
258730572,highway,residential,regular
258730573,name,Rua 4,regular
258730573,source,Bing,regular
258730573,highway,residential,regular
258730574,source,Bing,regular
258730574,highway,residential,regular
258730575,source,Bing,regular
258730575,highway,residential,regular
258730576,source,Bing,regular
258730576,highway,residential,regular
258730577,source,Bing,regular
258730577,highway,residential,regular
258730578,name,Rua 5,regular
258730578,source,Bing,regular
258730578,highway,residential,regular
258730579,name,Rua 4,regular
258730579,source,Bing,regular
258730579,highway,residential,regular
258730580,name,Rua 8,regular
258730580,source,Bing,regular
258730580,highway,residential,regular
258730581,name,Rua 7,regular
258730581,source,Bing,regular
258730581,highway,residential,regular
258730582,name,Rua 6,regular
258730582,source,Bing,regular
258730582,highway,residential,regular
258730583,name,Rua 4-A,regular
258730583,source,Bing,regular
258730583,highway,residential,regular
258730584,name,Rua 3-A,regular
258730584,source,Bing,regular
258730584,highway,residential,regular
258730585,name,Rua dos Profissionais,regular
258730585,source,Bing,regular
258730585,highway,residential,regular
258730586,name,Rua da Paz,regular
258730586,source,Bing,regular
258730586,highway,residential,regular
258730587,name,Rua 1-A,regular
258730587,source,Bing,regular
258730587,highway,residential,regular
258730588,source,Bing,regular
258730588,highway,residential,regular
258730589,source,Bing,regular
258730589,highway,residential,regular
258730590,source,Bing,regular
258730590,highway,residential,regular
258730591,name,Rua Santa Marta,regular
258730591,source,Bing,regular
258730591,highway,residential,regular
258730592,name,Rua Ary Toledo,regular
258730592,source,Bing,regular
258730592,highway,residential,regular
258730593,source,Bing,regular
258730593,highway,residential,regular
258730594,source,Bing,regular
258730594,highway,residential,regular
258730595,source,Bing,regular
258730595,highway,residential,regular
258730596,name,Rua 1,regular
258730596,source,Bing,regular
258730596,highway,residential,regular
258730597,name,Rua 2,regular
258730597,source,Bing,regular
258730597,highway,residential,regular
258730598,source,Bing,regular
258730598,highway,residential,regular
258730599,name,Rua 5,regular
258730599,source,Bing,regular
258730599,highway,residential,regular
258730600,source,Bing,regular
258730600,highway,residential,regular
258730601,name,Rua Pedestre A,regular
258730601,source,Bing,regular
258730601,highway,residential,regular
258730602,source,Bing,regular
258730602,highway,residential,regular
258730603,source,Bing,regular
258730603,highway,residential,regular
258730604,name,Rua Pedestre C,regular
258730604,source,Bing,regular
258730604,highway,residential,regular
258730605,name,Rua Pedestre B,regular
258730605,source,Bing,regular
258730605,highway,residential,regular
258730606,source,Bing,regular
258730606,highway,residential,regular
258730607,source,Bing,regular
258730607,highway,residential,regular
258730608,source,Bing,regular
258730608,highway,residential,regular
258730609,name,Rua do Himaláia,regular
258730609,source,Bing,regular
258730609,highway,residential,regular
258730610,name,Travessa do Himaláia,regular
258730610,highway,residential,regular
258730611,name,Rua C,regular
258730611,source,Bing,regular
258730611,highway,residential,regular
258730612,source,Bing,regular
258730612,highway,residential,regular
258730613,name,Rua A,regular
258730613,source,Bing,regular
258730613,highway,residential,regular
258730614,name,Rua B,regular
258730614,source,Bing,regular
258730614,highway,residential,regular
258730615,name,Rua C,regular
258730615,source,Bing,regular
258730615,highway,residential,regular
258730616,source,Bing,regular
258730616,highway,residential,regular
258730617,source,Bing,regular
258730617,highway,residential,regular
258730618,source,Bing,regular
258730618,highway,residential,regular
258730619,source,Bing,regular
258730619,highway,residential,regular
258730620,source,Bing,regular
258730620,highway,residential,regular
258730621,highway,residential,regular
258730622,highway,secondary,regular
258730622,name,Rua Francisco José Moura,regular
258730622,source,Bing,regular
258730623,highway,residential,regular
258730623,name,Rua Evereste,regular
258730623,source,Bing,regular
258730624,name,Rua 13,regular
258730624,source,Bing,regular
258730624,highway,residential,regular
258730625,highway,residential,regular
258730625,name,Rua H,regular
258730625,source,Bing,regular
258730626,name,Rua F,regular
258730626,source,Bing,regular
258730626,highway,residential,regular
258730627,name,Rua E,regular
258730627,source,Bing,regular
258730627,highway,residential,regular
258730628,name,Rua D,regular
258730628,source,Bing,regular
258730628,highway,residential,regular
258730629,source,Bing,regular
258730629,highway,residential,regular
258730630,source,Bing,regular
258730630,highway,residential,regular
258730631,name,Rua 1,regular
258730631,source,Bing,regular
258730631,highway,residential,regular
258730632,name,Rua 2,regular
258730632,source,Bing,regular
258730632,highway,residential,regular
258730633,highway,residential,regular
258730633,name,Rua 7,regular
258730633,source,Bing,regular
258730634,source,Bing,regular
258730634,highway,residential,regular
258730635,highway,residential,regular
258730635,source,Bing,regular
258730636,name,Rua das Orquídeas,regular
258730636,source,Bing,regular
258730636,highway,residential,regular
258730638,source,Bing,regular
258730638,highway,residential,regular
258730639,name,Rua 303,regular
258730639,source,Bing,regular
258730639,highway,residential,regular
258730640,name,Rua 301,regular
258730640,source,Bing,regular
258730640,highway,residential,regular
258731280,name,Avenida Dom Almeida Lustosa,regular
258731280,oneway,no,regular
258731280,highway,tertiary,regular
258731281,name,Rua Catoche,regular
258731281,source,Bing,regular
258731281,highway,residential,regular
258731282,source,Bing,regular
258731282,highway,residential,regular
258731283,name,Rua Araçatuba,regular
258731283,highway,residential,regular
258731284,name,Rua João Rocha,regular
258731284,source,Bing,regular
258731284,highway,residential,regular
258731616,name,Rua Morélia,regular
258731616,lanes,2,regular
258731616,source,Bing,regular
258731616,highway,residential,regular
258731616,forward,1,lanes
258731616,backward,1,lanes
258731617,name,Rua Caio Prado,regular
258731617,source,Bing,regular
258731617,highway,residential,regular
258731618,name,Rua General Ferreira,regular
258731618,source,Bing,regular
258731618,highway,residential,regular
258731620,name,Rua Nossa Senhora de Fátima,regular
258731620,source,Bing,regular
258731620,highway,residential,regular
258731622,source,Bing,regular
258731622,highway,residential,regular
258731623,source,Bing,regular
258731623,highway,residential,regular
258731624,name,Rua Osvaldo Cruz,regular
258731624,source,Bing,regular
258731624,highway,residential,regular
258731625,name,Rua Padre Cícero,regular
258731625,source,Bing,regular
258731625,highway,residential,regular
258732087,highway,footway,regular
259003076,name,Travessa Josias Simões,regular
259003076,oneway,no,regular
259003076,highway,residential,regular
259003076,surface,asphalt,regular
259003077,name,Rua 4,regular
259003077,highway,residential,regular
259126226,name,Rua Elisário Mendes,regular
259126226,oneway,yes,regular
259126226,highway,residential,regular
259126227,foot,permissive,regular
259126227,name,Rua Evaristo da Veiga,regular
259126227,horse,permissive,regular
259126227,oneway,no,regular
259126227,bicycle,permissive,regular
259126227,highway,residential,regular
259126227,surface,asphalt,regular
259126227,motor_vehicle,permissive,regular
259912396,name,Rua G,regular
259912396,highway,residential,regular
259912397,name,Rua I,regular
259912397,highway,residential,regular
259912398,name,Rua X,regular
259912398,highway,residential,regular
259912399,highway,service,regular
259912401,highway,service,regular
259912403,name,Rua V,regular
259912403,highway,residential,regular
259912405,highway,service,regular
259912407,highway,service,regular
259912408,highway,service,regular
259912410,name,Rua L,regular
259912410,highway,residential,regular
259912412,name,Rua M,regular
259912412,highway,residential,regular
259912415,highway,residential,regular
259915843,name,Rua J,regular
259915843,highway,residential,regular
259915844,name,Rua L,regular
259915844,highway,residential,regular
259915845,name,Rua M,regular
259915845,highway,residential,regular
259915847,name,Rua I,regular
259915847,highway,residential,regular
259915848,name,Rua Doutor Irapuan Eduardo Lima Filho,regular
259915848,highway,residential,regular
259915849,name,Rua B,regular
259915849,highway,residential,regular
259915850,name,Rua 10,regular
259915850,highway,residential,regular
259915851,name,Rua Belos Portos,regular
259915851,highway,residential,regular
259915852,name,Rua O,regular
259915852,highway,residential,regular
259916181,highway,service,regular
259916181,service,driveway,regular
259916182,highway,service,regular
259916184,highway,residential,regular
259916184,name,Rua Benedito Lacerda,regular
259916185,highway,residential,regular
259916185,name,Rua Osmar Viana,regular
259916186,name,Rua Central,regular
259916186,highway,residential,regular
259916187,name,Rua Sul,regular
259916187,highway,residential,regular
259916188,name,Rua Brisa Oeste,regular
259916188,highway,residential,regular
259916189,highway,service,regular
259916190,highway,service,regular
259916807,highway,residential,regular
259916808,highway,residential,regular
259918846,highway,service,regular
259918847,name,Rua Cezídio Albuquerque,regular
259918847,highway,residential,regular
259918848,highway,service,regular
259918849,highway,service,regular
259918850,name,Rua Melo César,regular
259918850,highway,residential,regular
259918851,highway,residential,regular
259918851,name,Rua João Batista do Nascimento,regular
259918852,highway,service,regular
259918853,highway,service,regular
259918855,name,Rua NS 1,regular
259918855,highway,residential,regular
259918857,name,Rua NS 4,regular
259918857,highway,residential,regular
259918858,highway,residential,regular
259918858,name,Rua NS 6,regular
259918859,name,Travessa Barreto,regular
259918859,highway,service,regular
259918860,name,Rua NS 3,regular
259918860,highway,residential,regular
259918861,name,Rua Dom Marcos Teixeira,regular
259918861,highway,residential,regular
259918862,name,Rua NS 2,regular
259918862,highway,residential,regular
259918863,highway,service,regular
259918864,name,Rua Pedro Hermano Vasconcelos,regular
259918864,highway,residential,regular
259918865,highway,residential,regular
259918866,name,Rua José Alberto de Sá Pires,regular
259918866,highway,residential,regular
259918867,name,Rua B,regular
259918867,highway,residential,regular
259918868,name,Travessa Barreto,regular
259918868,highway,residential,regular
259918869,highway,residential,regular
259918870,name,Rua Cezídio Albuquerque,regular
259918870,highway,residential,regular
259918871,highway,service,regular
259918872,name,Travessa Senhorinha Saraiva,regular
259918872,highway,residential,regular
259918873,name,Rua Gregório França,regular
259918873,highway,residential,regular
259918874,name,Rua Enfermeiro Joaquim Pinto,regular
259918874,highway,tertiary,regular
259920720,building,yes,regular
259920721,building,yes,regular
259920722,building,yes,regular
259920723,building,yes,regular
259920724,building,yes,regular
259920725,building,yes,regular
259920726,building,yes,regular
259920727,building,yes,regular
259920728,building,yes,regular
259920729,building,yes,regular
259920731,building,yes,regular
259920732,building,yes,regular
259920733,building,yes,regular
259920734,building,yes,regular
259920735,building,yes,regular
259920736,building,yes,regular
259920737,building,yes,regular
259920738,building,yes,regular
259920739,building,yes,regular
259920740,building,yes,regular
259920741,building,yes,regular
259920742,building,yes,regular
259920743,building,yes,regular
259920744,building,yes,regular
259920745,building,yes,regular
259920746,building,yes,regular
259920747,building,yes,regular
259921119,building,yes,regular
259921120,building,yes,regular
259921121,building,yes,regular
259921122,building,yes,regular
259921123,building,yes,regular
259921125,building,yes,regular
259921126,building,yes,regular
259921127,building,yes,regular
259921129,building,yes,regular
259921130,building,yes,regular
259921131,building,yes,regular
259921132,building,yes,regular
259921133,building,yes,regular
259921134,building,yes,regular
259921135,building,yes,regular
259921136,building,yes,regular
259921137,building,yes,regular
259921138,building,yes,regular
259921139,building,yes,regular
259921278,building,yes,regular
259921279,building,yes,regular
259921280,building,yes,regular
259921281,building,yes,regular
259921282,building,yes,regular
259921283,building,yes,regular
259921284,building,yes,regular
259921285,building,yes,regular
259921286,building,yes,regular
259921287,building,yes,regular
259921288,building,yes,regular
259921289,building,yes,regular
259921290,building,yes,regular
259921928,building,yes,regular
259921929,building,yes,regular
259921930,building,yes,regular
259921931,building,yes,regular
259921932,building,yes,regular
259921933,building,yes,regular
259921934,building,yes,regular
259921935,building,yes,regular
259921937,building,yes,regular
259921938,building,yes,regular
259921939,building,yes,regular
259921940,building,yes,regular
259921941,building,yes,regular
259921943,building,yes,regular
259921944,highway,residential,regular
259921945,highway,service,regular
259921946,layer,1,regular
259921946,bridge,yes,regular
259921946,highway,residential,regular
259921947,highway,residential,regular
259921948,highway,residential,regular
259923003,building,yes,regular
259923004,building,yes,regular
259923005,building,yes,regular
259923006,building,yes,regular
259923007,building,yes,regular
259923008,building,yes,regular
259923009,building,yes,regular
259923010,building,yes,regular
259923011,building,yes,regular
259923012,building,yes,regular
259923013,building,yes,regular
259923014,building,yes,regular
259923015,building,yes,regular
259923016,building,yes,regular
259923017,building,yes,regular
259923018,building,yes,regular
259923019,building,yes,regular
259923020,building,yes,regular
259923021,building,yes,regular
259923022,building,yes,regular
259923023,building,yes,regular
259923024,building,yes,regular
259923025,building,yes,regular
259923026,building,yes,regular
259923027,building,yes,regular
259923028,building,yes,regular
259923029,building,yes,regular
259923030,building,yes,regular
259923031,building,yes,regular
259923032,building,yes,regular
259923033,building,yes,regular
259923034,building,yes,regular
259923035,building,yes,regular
259923036,building,yes,regular
259923037,building,yes,regular
259923038,highway,residential,regular
259923039,highway,residential,regular
259923040,highway,residential,regular
259923041,highway,residential,regular
259923042,highway,residential,regular
259923043,highway,residential,regular
259924169,building,yes,regular
259924170,building,yes,regular
259924171,building,yes,regular
259924172,building,yes,regular
259924173,building,yes,regular
259924174,building,yes,regular
259924175,building,yes,regular
259924176,building,yes,regular
259924177,building,yes,regular
259924178,building,yes,regular
259924179,building,yes,regular
259924180,building,yes,regular
259924181,building,yes,regular
259924182,building,yes,regular
259924183,building,yes,regular
259924184,building,yes,regular
259924185,building,yes,regular
259924186,building,yes,regular
259924187,building,yes,regular
259924188,building,yes,regular
259924189,building,yes,regular
259924190,building,yes,regular
259924191,building,yes,regular
259924192,building,yes,regular
259924193,building,yes,regular
259924194,building,yes,regular
259924195,building,yes,regular
259924196,building,yes,regular
259924197,building,yes,regular
259924198,building,yes,regular
259924199,building,yes,regular
259924200,building,yes,regular
259924201,building,yes,regular
259924202,building,yes,regular
259924203,building,yes,regular
259924204,building,yes,regular
259924205,building,yes,regular
259924206,building,yes,regular
259924207,building,yes,regular
259924208,building,yes,regular
259924209,building,yes,regular
259924210,building,yes,regular
259924211,building,yes,regular
259924212,building,yes,regular
259924213,building,yes,regular
259924214,building,yes,regular
259924215,building,yes,regular
259924216,building,yes,regular
259924217,building,yes,regular
259924218,building,yes,regular
259924219,building,yes,regular
259924220,building,yes,regular
259924221,building,yes,regular
259924222,building,yes,regular
259924223,building,yes,regular
259924487,building,yes,regular
259924488,building,yes,regular
259924489,building,yes,regular
259924490,building,yes,regular
259924491,building,yes,regular
259924492,building,yes,regular
259924493,building,yes,regular
259924494,building,yes,regular
259924495,building,yes,regular
259924496,building,yes,regular
259926804,building,yes,regular
259926805,building,yes,regular
259926806,building,yes,regular
259926807,building,yes,regular
259926808,building,yes,regular
259926809,building,yes,regular
259926810,building,yes,regular
259926811,building,yes,regular
259926812,building,yes,regular
259926813,building,yes,regular
259926814,building,yes,regular
259926815,building,yes,regular
259926816,building,yes,regular
259926817,building,yes,regular
259926818,building,yes,regular
259926819,building,yes,regular
259926820,building,yes,regular
259926821,building,yes,regular
259926822,building,yes,regular
259926823,building,yes,regular
259926824,building,yes,regular
259926825,building,yes,regular
259926826,building,yes,regular
259926827,building,yes,regular
259926828,building,yes,regular
259926829,building,yes,regular
259926830,building,yes,regular
259926831,building,yes,regular
259926832,building,yes,regular
259926833,building,yes,regular
259926834,building,yes,regular
259926835,building,yes,regular
259926836,building,yes,regular
259926837,building,yes,regular
259926838,name,Rua Primeiro de Abril,regular
259926838,highway,residential,regular
259926839,highway,service,regular
259926840,highway,residential,regular
259926841,highway,service,regular
259926842,highway,residential,regular
259926843,highway,service,regular
259926844,leisure,common,regular
259926845,natural,water,regular
259926846,natural,water,regular
259926847,natural,water,regular
259927817,building,yes,regular
259927818,building,yes,regular
259927819,building,yes,regular
259927821,building,yes,regular
259927824,building,yes,regular
259927826,building,yes,regular
259927828,building,yes,regular
259927830,building,yes,regular
259927832,building,yes,regular
259927833,building,yes,regular
259927835,building,yes,regular
259927837,building,yes,regular
259927839,building,yes,regular
259927841,building,yes,regular
259927843,building,yes,regular
259927844,building,yes,regular
259927846,building,yes,regular
259927848,building,yes,regular
259927850,building,yes,regular
259927852,building,yes,regular
259927854,building,yes,regular
259927855,building,yes,regular
259927857,building,yes,regular
259927859,building,yes,regular
259929438,building,yes,regular
259929439,building,yes,regular
259929440,building,yes,regular
259929441,building,yes,regular
259929442,building,yes,regular
259929443,building,yes,regular
259930758,building,yes,regular
259930759,building,yes,regular
259930760,building,yes,regular
259930761,building,yes,regular
259930762,building,yes,regular
259930763,building,yes,regular
259930764,building,yes,regular
259930765,building,yes,regular
259930766,building,yes,regular
259930767,building,yes,regular
259930768,building,yes,regular
259930769,building,yes,regular
259930770,building,yes,regular
259930771,building,yes,regular
259930772,building,yes,regular
259930773,building,yes,regular
259930774,building,yes,regular
259930775,building,yes,regular
259930776,building,yes,regular
259930777,building,yes,regular
259930778,building,yes,regular
259930779,building,yes,regular
259930780,highway,residential,regular
259930781,highway,residential,regular
259930782,highway,residential,regular
259930783,highway,residential,regular
259930784,highway,residential,regular
259938078,building,yes,regular
259938079,building,yes,regular
259938080,building,yes,regular
259939046,building,yes,regular
259939047,building,yes,regular
259939048,building,yes,regular
259939049,building,yes,regular
259939050,building,yes,regular
259939051,building,yes,regular
259939052,building,yes,regular
259939053,building,yes,regular
259939054,building,yes,regular
259939055,building,yes,regular
259939056,building,yes,regular
259939057,building,yes,regular
259939058,building,yes,regular
259939059,building,yes,regular
259939060,building,yes,regular
259939061,building,yes,regular
259939062,building,yes,regular
259939063,building,yes,regular
259939064,building,yes,regular
259939065,building,yes,regular
259939066,building,yes,regular
259939067,building,yes,regular
259939068,building,yes,regular
259939069,building,yes,regular
259939070,building,yes,regular
259939071,building,yes,regular
259939072,building,yes,regular
259939073,building,yes,regular
259939074,building,yes,regular
259939075,building,yes,regular
259939076,building,yes,regular
259939077,building,yes,regular
259939078,building,yes,regular
259939079,building,yes,regular
259939080,building,yes,regular
259939081,building,yes,regular
259939082,building,yes,regular
259939083,building,yes,regular
259939084,building,yes,regular
259939085,highway,service,regular
259939086,highway,service,regular
259941783,building,yes,regular
259941784,building,yes,regular
259941785,building,yes,regular
259941786,building,yes,regular
259941787,building,yes,regular
259941788,building,yes,regular
259941789,building,yes,regular
259941790,building,yes,regular
259941791,building,yes,regular
259941792,building,yes,regular
259941793,building,yes,regular
259941794,building,yes,regular
259941795,building,yes,regular
259941796,building,yes,regular
259941797,building,yes,regular
259941798,building,yes,regular
259941799,building,yes,regular
259941800,building,yes,regular
259941801,building,yes,regular
259941802,building,yes,regular
259941803,building,yes,regular
259941804,building,yes,regular
259941805,building,yes,regular
259941806,building,yes,regular
259941807,building,yes,regular
259941808,building,yes,regular
259941809,building,yes,regular
259941810,building,yes,regular
259941811,building,yes,regular
259941812,building,yes,regular
259941813,building,yes,regular
259941814,building,yes,regular
259941815,building,yes,regular
259941816,building,yes,regular
259941817,building,yes,regular
259941818,building,yes,regular
259941819,building,yes,regular
259941820,building,yes,regular
259941821,building,yes,regular
259941822,building,yes,regular
259941823,building,yes,regular
259942973,name,Rua Canamarim,regular
259942973,highway,residential,regular
259943430,building,yes,regular
259943431,building,yes,regular
259943432,building,yes,regular
259943433,building,yes,regular
259943434,building,yes,regular
259943435,building,yes,regular
259943436,building,yes,regular
259943437,building,yes,regular
259943439,building,yes,regular
259943441,building,yes,regular
259943443,building,yes,regular
259943445,building,yes,regular
259943448,building,yes,regular
259943449,building,yes,regular
259943450,building,yes,regular
259943451,building,yes,regular
259943452,building,yes,regular
259944229,building,yes,regular
259944230,building,yes,regular
259944232,building,yes,regular
259944233,building,yes,regular
259944234,building,yes,regular
259944235,building,yes,regular
259944237,building,yes,regular
259944239,building,yes,regular
259944241,building,yes,regular
259944243,building,yes,regular
259944246,building,yes,regular
